File generated on // Fichier créé sur ,23/09/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant, PM10 // PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités,µg/m3 // µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available. // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant,NAPS ID // Identifiant SNPA,City // Ville,P/T // P/T,Latitude // Latitude,Longitude // Longitude,Date // Date,H01 // H01,H02 // H02,H03 // H03,H04 // H04,H05 // H05,H06 // H06,H07 // H07,H08 // H08,H09 // H09,H10 // H10,H11 // H11,H12 // H12,H13 // H13,H14 // H14,H15 // H15,H16 // H16,H17 // H17,H18 // H18,H19 // H19,H20 // H20,H21 // H21,H22 // H22,H23 // H23,H24 // H24
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161008,4,5,2,0,0,1,2,0,0,6,9,6,2,1,4,14,9,5,9,13,10,7,3,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161009,3,0,0,0,1,1,1,2,4,4,1,0,4,3,-999,-999,2,2,4,6,5,4,4,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161010,6,4,1,1,0,1,3,3,7,8,6,9,9,7,9,8,11,10,9,16,8,7,7,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161011,4,2,3,3,2,2,9,10,32,27,24,35,-999,36,18,20,13,40,11,13,11,8,5,8
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161012,6,2,0,0,3,5,6,9,27,20,-999,21,26,27,-999,28,46,25,29,9,8,9,6,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161013,2,1,1,2,2,2,4,9,27,9,6,7,8,5,1,6,12,8,-999,6,4,9,7,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161014,3,4,3,0,0,0,0,1,6,3,5,11,13,9,19,5,8,11,6,1,2,4,3,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161015,3,1,0,1,1,0,4,3,0,1,4,4,5,8,6,7,6,2,1,3,2,0,0,9
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161016,6,4,5,3,3,8,5,0,0,1,4,3,1,2,1,2,1,0,0,1,0,4,4,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161017,0,1,1,1,0,0,2,3,2,7,7,4,2,2,-999,10,9,18,4,2,1,2,1,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161018,0,0,2,4,4,2,0,2,3,4,5,-999,2,0,3,5,2,1,2,2,4,6,3,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161019,0,2,5,2,1,1,3,6,3,5,3,3,3,3,3,-999,0,3,13,13,12,10,9,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161020,5,5,5,4,4,3,5,4,6,5,6,5,6,3,4,6,5,6,7,8,7,9,9,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161021,6,5,5,3,3,4,1,1,6,6,5,6,18,15,15,23,20,12,13,7,4,3,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161022,3,3,0,1,1,0,0,1,3,2,0,5,4,12,20,11,16,16,10,6,3,1,1,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161023,3,3,3,2,18,0,1,3,6,12,7,4,5,11,14,10,21,28,49,6,3,7,6,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161024,7,5,5,25,2,0,2,4,4,3,6,6,2,1,2,1,1,1,2,3,2,3,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161025,0,1,1,0,0,1,2,2,2,0,2,1,1,2,3,2,2,3,2,2,3,2,2,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161026,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,3,1,0,0,0,2,2,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161027,0,1,1,0,0,0,6,2,0,0,0,1,2,3,2,2,4,3,2,2,1,1,0,-999
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161028,0,1,3,2,1,2,2,3,1,1,5,3,4,7,5,4,3,1,0,1,3,5,3,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161029,0,2,4,3,4,3,5,4,1,0,2,2,2,0,4,3,4,7,6,2,0,2,4,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161030,2,0,0,0,0,0,0,4,7,10,14,14,16,26,12,10,6,18,10,14,18,13,20,14
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161031,7,19,13,7,7,7,7,8,7,8,6,6,8,6,14,11,17,11,10,5,2,2,3,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161101,1,1,0,1,3,1,1,2,4,4,0,1,3,3,3,1,1,4,3,1,2,1,4,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161102,2,5,5,5,4,27,6,12,13,14,51,5,4,9,7,4,3,6,13,13,7,5,3,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161103,2,3,13,9,7,4,1,5,5,6,6,4,4,8,8,10,7,10,10,17,12,9,6,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161104,4,4,6,4,6,5,5,5,5,5,7,-999,-999,-999,-999,-999,3,2,1,0,2,2,2,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161105,2,0,0,0,3,3,1,2,3,7,4,3,4,4,6,9,7,11,17,12,11,9,6,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161106,3,1,3,3,3,3,1,2,4,4,4,3,1,4,3,1,1,0,0,3,2,1,2,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161107,1,5,2,0,5,3,2,1,0,2,3,3,2,1,3,3,1,0,0,0,0,0,0,-999
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161108,0,0,0,0,1,1,2,4,5,4,4,3,4,3,4,6,6,5,4,1,2,0,-999,13
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161109,8,6,3,1,1,3,3,0,5,3,3,2,2,3,-999,-999,3,2,2,2,3,3,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161110,2,2,0,0,1,1,1,2,0,0,0,0,2,2,1,0,1,2,1,2,0,3,2,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161111,2,2,1,1,2,4,3,5,7,5,7,5,2,5,3,1,2,1,0,2,1,0,1,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161112,0,0,6,7,4,1,1,2,3,3,2,2,1,0,0,0,3,3,1,4,4,4,3,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161113,2,6,6,5,2,0,0,0,0,1,0,1,5,4,1,2,3,1,2,3,2,2,2,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161114,1,2,0,0,0,0,0,1,1,0,0,2,1,0,0,-999,5,4,4,6,6,2,1,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161115,1,2,6,4,2,1,0,1,2,0,2,2,1,0,1,2,4,3,2,3,1,1,1,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161116,13,7,4,6,5,34,8,4,30,10,75,30,17,11,6,6,12,42,8,5,6,4,10,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161117,3,3,0,12,8,12,10,5,1,6,5,3,4,3,48,20,63,43,2,2,4,8,101,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161118,40,2,27,1,1,1,3,6,9,9,6,3,6,6,4,5,4,3,7,7,5,4,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161119,1,1,1,2,6,6,13,49,18,18,15,10,7,6,8,7,8,10,7,4,3,3,2,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161120,4,3,2,4,3,1,0,1,1,1,1,0,1,2,3,3,1,0,1,1,3,3,1,17
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161121,5,10,6,3,0,3,3,2,2,1,3,3,4,5,3,6,8,9,7,4,4,5,7,8
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161122,4,3,3,3,5,3,15,8,6,19,8,9,7,8,13,7,2,3,5,2,0,2,3,1
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161123,1,0,0,4,23,22,9,6,8,14,10,8,10,13,13,11,10,6,14,11,7,10,10,11
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161124,8,4,4,6,6,11,32,10,7,8,6,7,28,10,10,17,34,35,19,6,11,8,7,7
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161125,6,4,4,4,4,5,4,4,5,6,7,6,5,3,5,5,3,5,5,4,3,2,2,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161126,2,1,2,3,1,0,0,0,0,1,4,1,4,4,2,2,1,0,3,6,5,3,6,7
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161127,4,3,1,4,2,1,3,1,1,1,0,3,4,4,6,8,6,5,6,6,5,3,2,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161128,3,2,4,4,3,4,5,5,3,5,6,5,10,7,6,5,7,5,4,6,3,2,5,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161129,2,3,3,4,0,0,3,3,14,12,6,0,2,2,3,5,4,1,1,1,6,3,0,0
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161130,3,2,5,4,3,6,4,2,2,3,9,6,4,4,5,4,2,3,3,2,7,6,4,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161201,5,9,8,8,7,9,16,6,9,9,7,5,4,3,4,4,3,3,3,2,3,6,4,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161202,5,6,4,7,6,3,1,1,1,2,1,3,1,0,-999,4,3,7,5,7,9,32,17,8
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161203,7,7,6,8,8,7,6,8,12,10,7,9,20,18,16,13,12,10,10,8,13,7,5,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161204,4,11,-999,60,-999,26,28,26,27,27,20,33,24,26,41,33,27,35,27,16,12,11,12,12
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161205,24,27,25,25,22,24,22,26,15,19,37,20,17,20,12,18,23,26,20,26,9,19,19,8
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161206,8,15,8,4,7,7,5,10,7,18,5,8,6,6,6,9,8,7,8,5,7,5,3,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161207,5,5,5,3,0,0,1,3,6,7,5,12,8,7,7,10,8,5,4,4,4,2,3,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161208,2,5,4,3,6,6,8,38,2,4,4,1,0,5,-999,6,6,8,5,6,6,10,8,9
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161209,6,6,12,7,4,6,4,4,9,-999,10,16,11,7,6,9,8,8,6,6,6,6,5,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161210,4,4,11,8,15,2,32,6,4,3,5,5,5,5,7,4,6,8,6,4,3,2,2,7
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161211,7,7,5,3,3,3,1,7,7,10,7,4,6,8,8,6,8,6,7,4,2,3,5,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161212,6,5,1,1,5,6,7,12,14,13,14,13,18,11,9,10,11,8,9,25,11,7,7,10
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161213,7,6,16,24,15,8,19,12,13,9,8,6,10,13,10,18,11,27,16,16,16,14,9,13
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161214,10,27,6,4,3,4,28,4,6,9,7,5,4,7,13,49,6,8,10,8,8,6,5,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161215,5,4,3,3,4,13,16,10,12,10,10,13,10,13,11,10,10,10,8,7,8,7,6,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161216,6,6,4,5,15,9,12,14,19,11,8,11,11,10,7,8,9,11,10,6,5,8,7,7
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161217,6,3,2,2,4,2,0,1,2,1,2,5,7,7,7,5,3,6,5,4,4,3,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161218,3,3,2,2,1,2,2,5,5,3,5,3,5,7,4,4,5,5,5,2,7,6,5,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161219,2,4,4,4,4,2,2,3,1,3,9,6,1,1,4,5,3,3,3,2,3,6,5,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161220,9,6,3,25,8,6,6,11,13,7,9,7,5,5,5,4,5,6,6,6,6,9,8,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161221,9,6,4,3,2,3,4,52,22,9,6,5,8,5,3,4,7,9,17,13,16,5,8,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161222,6,5,5,4,4,46,4,6,6,4,8,8,8,12,10,8,6,5,6,8,6,5,3,2
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161223,7,9,6,6,5,4,2,3,6,9,6,6,6,10,8,5,3,9,6,13,8,11,7,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161224,5,11,8,6,3,3,3,2,4,5,4,4,7,9,7,5,3,6,18,9,13,10,14,14
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161225,25,25,15,9,10,7,6,6,6,7,8,6,10,7,7,6,6,7,12,7,6,6,6,7
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161226,6,7,8,8,5,6,4,7,5,4,5,5,5,8,6,3,5,6,5,5,7,5,4,6
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161227,5,5,9,6,4,9,7,7,6,6,10,9,8,6,7,9,9,8,11,14,8,9,7,5
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161228,7,5,6,6,7,5,10,7,4,3,4,5,4,2,3,7,4,4,5,4,4,4,5,3
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161229,5,4,2,4,4,4,5,6,9,6,7,6,4,6,7,8,5,3,8,6,4,3,5,4
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161230,6,4,5,5,3,6,12,14,7,3,4,2,10,16,8,6,4,3,2,2,6,9,14,8
PM10,129003,Yellowknife,NT,62.45207,-114.364,20161231,5,4,4,4,3,5,5,7,7,8,30,4,5,11,22,10,11,13,7,5,4,5,8,-999
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160101,13,11,6,5,4,6,5,3,5,5,5,7,8,5,4,6,5,8,7,7,5,2,4,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160102,4,6,3,1,2,1,2,2,4,4,2,0,3,3,2,2,3,3,5,5,4,9,6,9
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160103,13,7,5,4,3,4,4,2,6,6,16,8,10,12,23,26,27,2,3,5,6,12,9,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160104,4,1,2,4,6,4,3,6,10,9,7,6,30,11,9,6,7,6,7,8,6,10,6,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160105,8,9,4,2,4,3,3,4,3,6,6,2,3,3,4,2,0,1,3,3,2,1,1,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160106,2,2,0,0,4,2,0,3,4,5,6,6,1,0,2,4,5,4,3,2,0,0,5,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160107,4,0,0,3,2,1,4,2,0,5,4,1,2,3,4,2,3,4,5,6,4,0,2,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160108,6,3,0,2,0,0,2,21,8,11,12,12,8,7,18,6,2,0,2,8,5,4,6,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160109,3,7,6,2,2,2,3,4,5,4,4,6,12,8,6,6,6,5,3,6,4,1,3,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160110,3,2,0,7,6,7,10,7,6,5,6,6,6,5,4,5,5,5,2,1,5,4,6,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160111,2,1,4,3,0,0,0,0,1,1,1,5,2,0,3,1,1,3,2,0,1,0,0,0
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160112,2,0,-999,0,2,5,1,0,0,3,4,3,1,5,4,2,3,4,3,2,2,3,2,0
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160113,2,2,2,5,3,1,1,2,6,5,6,4,3,2,2,3,2,2,7,7,5,2,1,1
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160114,4,4,5,2,3,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,8,6,6,6,5,4,17,27,13,10,9,6,10
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160116,7,16,4,5,6,5,7,6,4,6,8,4,4,5,3,3,5,3,2,2,2,4,5,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160117,7,4,2,4,6,3,5,2,4,6,5,3,3,4,5,5,6,6,4,3,5,6,8,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160118,6,9,5,5,7,3,2,5,5,4,5,7,7,5,3,3,4,4,3,7,5,4,6,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160119,10,9,9,11,29,18,16,18,23,17,20,16,10,10,11,12,12,14,14,10,10,8,6,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160120,7,6,6,6,5,6,6,13,8,6,8,8,8,9,7,7,6,11,7,6,8,8,6,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160121,7,8,6,5,7,8,12,8,9,9,7,9,13,9,6,4,5,6,7,6,3,3,4,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160122,4,0,3,6,4,2,6,9,9,6,5,6,6,5,7,4,3,4,3,7,7,7,6,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160123,3,3,6,3,1,4,5,4,3,4,7,6,3,1,3,2,6,6,2,1,4,3,3,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160124,6,5,6,7,8,5,5,8,6,1,15,12,9,7,6,5,7,11,8,9,14,9,8,11
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160125,9,7,5,6,7,9,18,12,17,10,7,9,8,20,8,5,4,5,11,8,6,3,7,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160126,7,8,5,6,4,4,4,10,11,8,8,8,6,7,6,2,2,4,4,2,3,5,1,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160127,5,5,7,5,2,4,4,4,4,5,4,6,4,1,6,5,6,5,2,2,6,4,3,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160128,4,1,0,5,6,7,10,7,4,5,5,5,6,6,4,34,4,6,4,1,2,2,0,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160129,5,3,1,1,3,3,1,1,4,4,5,8,5,4,3,1,2,6,4,7,5,3,3,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160130,5,5,4,6,3,1,5,2,6,6,6,2,1,3,5,5,4,2,3,5,4,10,6,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160131,3,3,7,6,2,0,0,1,4,4,5,5,5,4,3,2,5,4,3,3,4,3,1,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160201,1,0,1,4,1,2,3,1,3,2,2,2,3,6,6,4,2,5,6,4,5,6,5,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160202,6,4,4,4,2,3,4,3,7,9,9,5,3,4,5,3,1,2,6,4,0,-999,0,0
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160203,0,0,0,0,0,1,0,2,5,2,3,4,3,2,3,2,1,3,3,4,3,1,0,0
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160204,0,1,0,0,0,3,6,4,0,2,5,3,1,0,0,1,2,1,3,4,2,4,4,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160205,3,6,4,4,5,3,2,3,4,3,5,4,3,4,4,2,2,4,3,4,2,0,2,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160206,2,3,5,4,4,5,4,2,1,4,3,4,5,5,3,0,0,2,6,6,7,4,0,0
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160207,0,0,2,0,1,2,0,1,2,4,5,3,1,0,0,0,4,3,0,3,4,2,1,1
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160208,1,1,0,1,1,4,4,6,10,6,6,10,7,4,4,3,5,6,7,5,6,5,12,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160209,8,6,4,4,2,2,4,4,10,13,9,7,6,4,2,11,10,9,6,12,8,4,2,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160210,4,2,4,3,2,3,3,5,9,14,14,13,17,15,8,10,7,7,8,6,12,17,19,23
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160211,17,68,74,70,42,25,39,56,64,64,53,50,44,31,30,34,15,12,8,6,6,4,3,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160212,5,6,7,4,0,3,24,13,11,11,6,5,7,8,44,18,18,26,6,4,10,10,14,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160213,7,6,3,1,5,8,6,3,5,6,11,7,3,6,11,12,7,4,1,3,4,5,9,12
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160214,8,5,4,11,6,26,7,11,8,10,12,9,9,4,2,5,6,16,7,4,4,3,3,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160215,4,4,4,6,3,0,3,6,6,5,10,8,4,10,6,3,6,6,7,6,5,5,8,19
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160216,26,23,12,19,14,19,7,7,10,14,8,7,6,3,6,13,9,5,4,3,3,6,4,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160217,6,6,6,5,2,9,6,18,12,13,9,6,10,9,6,5,7,7,15,3,4,5,8,9
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160218,6,13,6,4,8,7,5,10,9,12,15,7,2,4,6,4,3,7,9,6,6,5,6,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160219,2,2,3,3,7,8,10,16,26,22,11,10,8,6,3,2,3,41,17,6,6,3,0,1
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160220,1,0,2,3,2,2,10,16,9,36,15,8,7,7,3,3,12,7,6,3,1,4,2,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160221,3,3,4,4,5,2,1,5,7,15,6,6,4,5,4,4,2,0,13,15,6,6,3,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160222,3,2,2,3,3,5,6,16,20,19,5,8,8,6,6,4,5,7,8,10,7,4,17,1
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160223,6,5,3,1,0,9,9,19,25,34,27,0,11,23,5,7,10,39,22,14,10,5,17,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160224,5,4,1,3,8,6,3,5,6,3,2,12,11,13,10,9,17,16,13,7,2,4,8,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160225,4,5,4,6,5,5,4,3,7,15,6,16,5,16,9,8,6,10,8,8,12,6,2,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160226,3,0,0,3,1,2,6,5,3,4,5,8,18,4,32,20,15,8,6,9,10,9,5,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160227,5,4,3,2,4,3,2,3,3,52,25,7,6,9,12,10,12,9,15,26,16,11,9,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160228,5,6,5,4,1,1,9,10,11,18,109,35,19,11,12,10,27,14,11,6,10,7,6,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160229,4,7,5,4,6,11,26,50,103,52,5,18,15,10,6,2,7,11,10,12,13,19,6,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160301,12,15,1,3,3,2,8,10,47,10,11,8,9,9,9,6,9,14,16,21,31,7,12,9
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160302,6,3,1,8,4,4,4,17,23,26,10,9,6,6,7,7,12,20,18,22,19,8,11,9
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160303,4,5,4,2,3,5,33,36,51,25,14,12,9,5,7,7,7,17,7,33,31,51,15,11
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160304,8,7,6,6,4,4,18,17,15,8,17,14,8,6,6,6,5,6,8,18,21,14,9,19
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160305,11,8,5,4,1,0,7,7,6,4,6,9,10,6,4,5,3,9,12,6,4,5,17,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160306,3,3,3,1,1,4,9,11,7,2,3,5,4,2,5,7,5,7,7,23,19,2,6,5
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160307,2,5,6,5,3,2,6,6,27,6,5,10,8,7,4,5,4,7,5,4,5,3,2,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160308,3,3,5,5,4,1,13,12,9,6,8,6,12,8,6,4,15,13,38,47,22,16,10,9
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160309,7,5,4,4,3,4,10,7,7,7,6,6,6,4,7,8,7,13,11,14,8,5,4,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160310,4,6,6,5,7,12,88,55,70,71,39,8,9,16,11,7,8,8,9,22,17,11,7,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160311,4,2,5,5,2,1,18,9,30,16,4,4,3,5,5,5,7,14,11,50,1,4,5,2
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160312,0,0,2,4,3,5,3,5,15,7,8,6,6,6,8,4,4,8,16,9,24,60,27,21
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160313,16,-999,28,6,9,9,54,8,10,7,6,6,5,5,6,14,10,11,8,4,2,5,3,1
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160314,5,6,6,3,2,3,8,6,3,5,6,10,7,4,6,6,6,7,6,12,7,4,3,3
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160315,3,3,2,4,3,11,11,11,10,8,11,8,10,10,-999,10,9,9,8,5,4,4,7,6
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160316,3,6,14,11,11,-999,6,9,11,14,19,17,19,14,10,7,13,10,10,6,5,5,3,7
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160317,4,3,3,5,3,85,136,557,82,40,14,13,9,7,5,4,8,5,4,26,29,8,15,4
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160318,5,5,2,5,7,81,28,342,120,57,26,16,8,10,8,15,6,10,8,8,11,20,23,13
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160319,31,23,38,17,19,28,25,9,16,12,17,21,19,13,20,16,9,7,4,6,6,8,12,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160320,5,4,2,0,1,4,5,8,5,5,8,8,5,4,9,15,8,4,5,6,9,7,5,18
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160321,2,6,16,5,6,7,6,6,2,1,8,8,6,5,6,10,12,7,5,15,8,6,3,8
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160322,5,0,0,4,6,5,7,86,36,24,9,6,6,7,9,9,7,5,5,5,14,16,13,10
PM10,129102,Norman Wells,NT,65.27926,-126.813057,20160323,7,6,5,1,1,6,7,11,8,5,6,13,9,4,3,2,6,9,8,6,7,7,7,5
